YEAR_x,TEAM_x,SEED_x,SCORE_x,gameID,TEAMORIGINAL_x,Closest Match_x,afterWin_winLoss_Win_percent_x_x,afterWin_winLoss_MOV_x_x,afterWin_winLoss_ATS_x_x,asUnderdog_winLoss_Win_percent_x_x,asUnderdog_winLoss_MOV_x_x,asUnderdog_winLoss_ATS_x_x,away_winLoss_Win_percent_x_x,away_winLoss_MOV_x_x,away_winLoss_ATS_x_x,neutralSite_winLoss_Win_percent_x_x,neutralSite_winLoss_MOV_x_x,neutralSite_winLoss_ATS_x_x,overallWinPercentage_Win_percent_x_x,overallWinPercentage_MOV_x_x,overallWinPercentage_ATS_x_x,Team Original_x_x,Team_x_x,afterLoss_winLoss_Win_percent_y_x,afterLoss_winLoss_MOV_y_x,afterLoss_winLoss_ATS_y_x,afterWin_winLoss_Win_percent_y_x,afterWin_winLoss_MOV_y_x,afterWin_winLoss_ATS_y_x,asUnderdog_winLoss_Win_percent_y_x,asUnderdog_winLoss_MOV_y_x,asUnderdog_winLoss_ATS_y_x,restAdvantage_winLoss_Win_percent_y_x,restAdvantage_winLoss_MOV_y_x,restAdvantage_winLoss_ATS_y_x,equalRest_winLoss_Win_percent_y_x,equalRest_winLoss_MOV_y_x,equalRest_winLoss_ATS_y_x,away_winLoss_Win_percent_y_x,away_winLoss_MOV_y_x,away_winLoss_ATS_y_x,home_winLoss_Win_percent_y_x,home_winLoss_MOV_y_x,home_winLoss_ATS_y_x,neutralSite_winLoss_Win_percent_y_x,neutralSite_winLoss_MOV_y_x,neutralSite_winLoss_ATS_y_x,overallWinPercentage_Win_percent_y_x,overallWinPercentage_MOV_y_x,overallWinPercentage_ATS_y_x,Team Original_y_x,TEAM_lower_x,Team_y_x,year_x,upperclassmen_x,SRS_x,SOS_x,Tm_x,Opp_x,MP_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,ORB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,Year_x,YEAR_y,TEAM_y,SEED_y,SCORE_y,TEAMORIGINAL_y,Closest Match_y,afterWin_winLoss_Win_percent_x_y,afterWin_winLoss_MOV_x_y,afterWin_winLoss_ATS_x_y,asUnderdog_winLoss_Win_percent_x_y,asUnderdog_winLoss_MOV_x_y,asUnderdog_winLoss_ATS_x_y,away_winLoss_Win_percent_x_y,away_winLoss_MOV_x_y,away_winLoss_ATS_x_y,neutralSite_winLoss_Win_percent_x_y,neutralSite_winLoss_MOV_x_y,neutralSite_winLoss_ATS_x_y,overallWinPercentage_Win_percent_x_y,overallWinPercentage_MOV_x_y,overallWinPercentage_ATS_x_y,Team Original_x_y,Team_x_y,afterLoss_winLoss_Win_percent_y_y,afterLoss_winLoss_MOV_y_y,afterLoss_winLoss_ATS_y_y,afterWin_winLoss_Win_percent_y_y,afterWin_winLoss_MOV_y_y,afterWin_winLoss_ATS_y_y,asUnderdog_winLoss_Win_percent_y_y,asUnderdog_winLoss_MOV_y_y,asUnderdog_winLoss_ATS_y_y,restAdvantage_winLoss_Win_percent_y_y,restAdvantage_winLoss_MOV_y_y,restAdvantage_winLoss_ATS_y_y,equalRest_winLoss_Win_percent_y_y,equalRest_winLoss_MOV_y_y,equalRest_winLoss_ATS_y_y,away_winLoss_Win_percent_y_y,away_winLoss_MOV_y_y,away_winLoss_ATS_y_y,home_winLoss_Win_percent_y_y,home_winLoss_MOV_y_y,home_winLoss_ATS_y_y,neutralSite_winLoss_Win_percent_y_y,neutralSite_winLoss_MOV_y_y,neutralSite_winLoss_ATS_y_y,overallWinPercentage_Win_percent_y_y,overallWinPercentage_MOV_y_y,overallWinPercentage_ATS_y_y,Team Original_y_y,TEAM_lower_y,Team_y_y,year_y,upperclassmen_y,SRS_y,SOS_y,Tm_y,Opp_y,MP_y,FG_y,FGA_y,FG%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,ORB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,Year_y,seedDiff,isUnderdog_x,isUnderdog_y
2014,Stanford,10,60.0,612,Stanford,stanford,63.9%,6.2,0.4,29.9%,-6.2,0.0,47.3%,-0.7,0.2,52.5%,0.6,-1.0,62.6%,5.2,0.3,Stanford,stanford,57.4%,2.4,0.0,63.9%,6.2,0.4,29.9%,-6.2,0.0,64.2%,7.6,-0.7,62.4%,4.5,0.5,47.3%,-0.7,0.2,76.9%,10.9,0.8,52.5%,0.6,-1.0,62.6%,5.2,0.3,Stanford,stanford,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Kansas,2,57.0,Kansas,kansas,79.6%,11.4,0.4,42.7%,-3.8,-0.2,65.6%,4.3,-0.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2014,Virginia,1,78.0,613,Virginia,virginia,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,43.7%,-2.6,-0.7,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Memphis,8,60.0,Memphis,memphis,70.5%,7.9,0.7,33.2%,-4.4,1.2,54.4%,1.5,0.8,55.6%,1.8,-0.7,70.0%,7.8,0.7,Memphis,memphis,67.5%,6.4,0.2,70.5%,7.9,0.7,33.2%,-4.4,1.2,68.6%,6.7,-0.9,70.5%,8.4,1.6,54.4%,1.5,0.8,83.6%,13.4,1.1,55.6%,1.8,-0.7,70.0%,7.8,0.7,Memphis,memphis,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2014,Harvard,12,73.0,614,Harvard,harvard,57.9%,2.8,0.2,28.1%,-7.0,0.9,44.8%,-2.3,0.0,55.3%,1.6,+3.1,55.6%,1.7,-0.2,Harvard,harvard,50.8%,-0.4,-0.7,57.9%,2.8,0.2,28.1%,-7.0,0.9,64.2%,4.7,-0.4,53.2%,0.8,-0.5,44.8%,-2.3,0.0,67.6%,6.1,-1.0,55.3%,1.6,+3.1,55.6%,1.7,-0.2,Harvard,harvard,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Michigan St,4,80.0,Michigan St.,michigan st,71.9%,8.4,0.4,35.3%,-4.2,0.7,54.0%,1.9,-0.1,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2014,NCarolina,6,83.0,615,North Carolina,n carolina,73.2%,9.5,0.3,30.1%,-5.8,0.0,58.9%,3.0,0.0,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,ncarolina,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Iowa St,3,85.0,Iowa St.,iowa st,62.4%,5.9,1.0,25.8%,-6.9,0.3,28.2%,-6.0,-0.6,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True
2014,Connecticut,7,77.0,616,Connecticut,connecticut,73.0%,9.5,1.0,31.5%,-4.4,1.0,51.8%,1.2,-0.1,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,63.5%,5.2,-0.6,73.0%,9.5,1.0,31.5%,-4.4,1.0,68.2%,9.4,-0.3,72.2%,7.7,1.0,51.8%,1.2,-0.1,83.3%,14.7,0.3,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Villanova,2,65.0,Villanova,villanova,70.7%,7.5,0.9,32.5%,-3.8,1.4,53.3%,1.4,0.0,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,,,,,,,,,,,,,,,,,,,,,,,,,,5,False,True
2014,Arizona,1,84.0,617,Arizona,arizona,74.2%,9.4,0.2,41.3%,-3.1,1.3,59.3%,3.8,0.6,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Gonzaga,8,61.0,Gonzaga,gonzaga,82.7%,13.8,1.0,40.5%,-2.7,2.1,76.1%,9.3,1.3,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2014,NDakota St,12,44.0,618,North Dakota St.,n dakota st,60.1%,4.8,-0.1,26.2%,-7.4,0.3,39.1%,-2.9,0.0,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,n dakota st,62.1%,5.5,0.9,60.1%,4.8,-0.1,26.2%,-7.4,0.3,69.4%,11.1,1.7,59.2%,3.4,-0.3,39.1%,-2.9,0.0,80.5%,13.7,0.3,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,ndakota st,,,,,,,,,,,,,,,,,,,,,,,,,,2014,San Diego St,4,63.0,San Diego St.,san diego st,67.5%,6.1,0.8,29.6%,-6.6,0.2,47.5%,-1.4,0.2,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2014,Baylor,6,85.0,619,Baylor,baylor,66.9%,7.3,0.8,27.8%,-7.1,0.7,38.4%,-4.8,0.0,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Creighton,3,55.0,Creighton,creighton,68.5%,7.1,0.7,37.6%,-3.2,1.8,50.0%,0.2,0.1,61.6%,3.9,+1.1,68.3%,7.2,0.7,Creighton,creighton,64.8%,5.5,0.8,68.5%,7.1,0.7,37.6%,-3.2,1.8,70.1%,8.1,0.3,67.2%,6.6,0.7,50.0%,0.2,0.1,83.7%,13.3,1.0,61.6%,3.9,+1.1,68.3%,7.2,0.7,Creighton,creighton,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True
2014,Oregon,7,77.0,620,Oregon,oregon,66.6%,5.5,0.7,36.1%,-5.0,1.2,45.4%,-2.7,-0.3,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Wisconsin,2,85.0,Wisconsin,wisconsin,68.6%,7.0,0.7,38.1%,-3.2,1.7,50.2%,0.1,0.4,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,5,False,True
2014,Wichita St,1,76.0,621,Wichita St.,wichita st,67.2%,7.1,0.8,29.1%,-5.4,0.4,51.0%,0.4,0.8,51.1%,3.0,+0.3,64.3%,5.9,0.5,Wichita St,wichita st,55.9%,2.6,-0.1,67.2%,7.1,0.8,29.1%,-5.4,0.4,69.1%,7.5,0.6,61.0%,5.1,0.1,51.0%,0.4,0.8,78.0%,10.9,0.3,51.1%,3.0,+0.3,64.3%,5.9,0.5,Wichita St,wichita st,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Kentucky,8,78.0,Kentucky,kentucky,76.1%,10.0,0.4,40.0%,-2.4,2.0,60.6%,3.6,1.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2014,St Louis,5,51.0,622,Saint Louis,st louis,55.7%,2.3,0.4,30.2%,-6.6,0.6,33.8%,-5.6,-0.7,50.0%,0.2,+0.7,56.1%,1.8,0.1,Saint Louis,st louis,55.0%,0.4,-0.1,55.7%,2.3,0.4,30.2%,-6.6,0.6,54.7%,2.2,0.1,55.2%,1.2,-0.7,33.8%,-5.6,-0.7,72.6%,7.2,0.6,50.0%,0.2,+0.7,56.1%,1.8,0.1,Saint Louis,st louis,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Louisville,4,66.0,Louisville,louisville,67.8%,8.8,0.4,23.4%,-7.1,-0.4,47.6%,0.6,0.8,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,True
2014,Tennessee,11,83.0,623,Tennessee,tennessee,63.9%,6.2,0.4,37.2%,-3.7,1.9,45.9%,-1.0,0.1,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,64.5%,4.7,0.4,63.9%,6.2,0.4,37.2%,-3.7,1.9,68.0%,8.1,0.1,62.7%,4.7,0.5,45.9%,-1.0,0.1,80.7%,12.2,1.2,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Mercer,14,63.0,Mercer,mercer,51.1%,0.4,-0.1,25.7%,-6.2,0.5,35.3%,-5.3,0.4,39.5%,-3.0,-2.0,49.2%,0.5,-0.1,Mercer,mercer,46.8%,0.0,0.1,51.1%,0.4,-0.1,25.7%,-6.2,0.5,54.2%,3.3,2.4,48.6%,-0.2,-0.5,35.3%,-5.3,0.4,66.0%,7.2,0.2,39.5%,-3.0,-2.0,49.2%,0.5,-0.1,Mercer,mercer,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2014,Texas,7,65.0,624,Texas,texas,64.3%,6.5,0.0,32.7%,-4.7,0.8,45.7%,-1.3,-0.4,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,65.6%,5.2,0.0,64.3%,6.5,0.0,32.7%,-4.7,0.8,66.5%,7.3,-0.4,62.8%,5.7,0.3,45.7%,-1.3,-0.4,81.3%,13.3,0.5,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Michigan,2,79.0,Michigan,michigan,60.7%,4.2,0.4,30.8%,-6.2,0.6,36.1%,-5.0,-0.7,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,55.3%,2.0,0.6,60.7%,4.2,0.4,30.8%,-6.2,0.6,61.0%,4.0,-0.2,59.4%,4.1,1.2,36.1%,-5.0,-0.7,74.7%,9.6,0.4,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,,,,,,,,,,,,,,,,,,,,,,,,,,5,False,True
2014,Florida,1,79.0,625,Florida,florida,68.7%,9.6,0.6,29.9%,-4.0,0.9,49.7%,1.4,0.0,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,,,,,,,,,,,,,,,,,,,,,,,,,,2014,UCLA,4,68.0,UCLA,ucla,69.3%,6.8,0.7,35.8%,-5.2,0.6,51.4%,-0.3,0.6,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2014,Dayton,11,82.0,626,Dayton,dayton,63.8%,4.7,0.2,34.8%,-4.0,1.5,46.3%,-0.4,0.3,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Stanford,10,72.0,Stanford,stanford,63.9%,6.2,0.4,29.9%,-6.2,0.0,47.3%,-0.7,0.2,52.5%,0.6,-1.0,62.6%,5.2,0.3,Stanford,stanford,57.4%,2.4,0.0,63.9%,6.2,0.4,29.9%,-6.2,0.0,64.2%,7.6,-0.7,62.4%,4.5,0.5,47.3%,-0.7,0.2,76.9%,10.9,0.8,52.5%,0.6,-1.0,62.6%,5.2,0.3,Stanford,stanford,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,True
2014,Virginia,1,59.0,627,Virginia,virginia,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,43.7%,-2.6,-0.7,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Michigan St,4,61.0,Michigan St.,michigan st,71.9%,8.4,0.4,35.3%,-4.2,0.7,54.0%,1.9,-0.1,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2014,Iowa St,3,76.0,628,Iowa St.,iowa st,62.4%,5.9,1.0,25.8%,-6.9,0.3,28.2%,-6.0,-0.6,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Connecticut,7,81.0,Connecticut,connecticut,73.0%,9.5,1.0,31.5%,-4.4,1.0,51.8%,1.2,-0.1,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,63.5%,5.2,-0.6,73.0%,9.5,1.0,31.5%,-4.4,1.0,68.2%,9.4,-0.3,72.2%,7.7,1.0,51.8%,1.2,-0.1,83.3%,14.7,0.3,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,4,True,False
2014,Arizona,1,70.0,629,Arizona,arizona,74.2%,9.4,0.2,41.3%,-3.1,1.3,59.3%,3.8,0.6,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,,,,,,,,,,,,,,,,,,,,,,,,,,2014,San Diego St,4,64.0,San Diego St.,san diego st,67.5%,6.1,0.8,29.6%,-6.6,0.2,47.5%,-1.4,0.2,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2014,Baylor,6,52.0,630,Baylor,baylor,66.9%,7.3,0.8,27.8%,-7.1,0.7,38.4%,-4.8,0.0,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Wisconsin,2,69.0,Wisconsin,wisconsin,68.6%,7.0,0.7,38.1%,-3.2,1.7,50.2%,0.1,0.4,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,4,False,True
2014,Kentucky,8,74.0,631,Kentucky,kentucky,76.1%,10.0,0.4,40.0%,-2.4,2.0,60.6%,3.6,1.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Louisville,4,69.0,Louisville,louisville,67.8%,8.8,0.4,23.4%,-7.1,-0.4,47.6%,0.6,0.8,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,,,,,,,,,,,,,,,,,,,,,,,,,,4,False,True
2014,Tennessee,11,71.0,632,Tennessee,tennessee,63.9%,6.2,0.4,37.2%,-3.7,1.9,45.9%,-1.0,0.1,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,64.5%,4.7,0.4,63.9%,6.2,0.4,37.2%,-3.7,1.9,68.0%,8.1,0.1,62.7%,4.7,0.5,45.9%,-1.0,0.1,80.7%,12.2,1.2,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Michigan,2,73.0,Michigan,michigan,60.7%,4.2,0.4,30.8%,-6.2,0.6,36.1%,-5.0,-0.7,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,55.3%,2.0,0.6,60.7%,4.2,0.4,30.8%,-6.2,0.6,61.0%,4.0,-0.2,59.4%,4.1,1.2,36.1%,-5.0,-0.7,74.7%,9.6,0.4,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,,,,,,,,,,,,,,,,,,,,,,,,,,9,False,True
2014,Florida,1,62.0,633,Florida,florida,68.7%,9.6,0.6,29.9%,-4.0,0.9,49.7%,1.4,0.0,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,,,,,,,,,,,,,,,,,,,,,,,,,,2014,Dayton,11,52.0,Dayton,dayton,63.8%,4.7,0.2,34.8%,-4.0,1.5,46.3%,-0.4,0.3,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,,,,,,,,,,,,,,,,,,,,,,,,,,10,True,False
